Label	rev_id	comment	year	logged_in	ns	sample	split
0	194875326.0	  :Now is not the time.  I am too angry with the current power structure right now to get any closer to it even if you could guarantee an unopposed candidacy.  And I've probably pissed too many admins off by disagreeing with them to have a chance at any time.   	2008	True	user	random	train
0	231021317.0	 :Page numbers are always good to give so that people can find the information without having to read the whole book.	2008	True	user	random	train
0	13810729.0	letter 'a' or 'B' note the case diffrence	2005	True	user	random	train
0	42857807.0	 brett pennington did the crime.police are currently looking for him if you have any information call the police immediately.he is armed and dangerous	2006	False	article	blocked	train
0	255113301.0	   He was indeed married three times. I can't produce any more evidence than he was my uncle.   	2008	False	article	blocked	train
0	335758666.0	 : There was no recorded of wars between Balhae and Silla. You're forgetting Goryeo ended Silla from Korea. Goryeo claimed all of Goguryeo as it's foundation.Korsentry 	2010	True	article	blocked	train
0	190860798.0	"Africans were already in Central America before both Cristobal or a slave trade arrived. Did you not have to read his letters and journals in school?? According to Cristobal's journals he encountered Africans when he traveled through Panama and wanted to know how they got there. Apparently, they had been trading with nativos for decades. Mirimba are from Africa, also the design for the ""nativo"" drum is the exact same as those of West Africa. Most of the negrito population is mixed into the Salvadorans like the nativo population which has disappeared.  "	2008	True	article	random	train
0	57541312.0	"  == Ugh bu! ==  Why =.. ugh! ifdsojgoidfg Wikipedia:Requests for comment/HighwayCello!!!se[otijs wha?   "	2006	True	user	random	train
0	313660260.0	, such as a 2-3 month ban from Wikipedia. (You were warned 3 times!!)	2009	False	user	blocked	train
0	60778118.0	 Can't find the video tape/logo, sorry.  	2006	True	article	random	dev
1	196198677.0	"  all above text is used as proof. do you want me to sue you guys? you call yourselves ""THE FREE ENCYCLOPEDIA"". What kind of bull crap is that? anybody can edit? yeah except for when you block them! You should be glad i havent taken action yet, because i was personally attacked by one of your ""administrators"" on here! Couple monthes ago i tried putting a page on here, LIKE IM ALLOWED TO RIGHT? THE ""FREE"" ENCYCLOPEDIA! And the user took it off and called my dreams and goals ""an inside joke"" and ""made up""! HOW WOULD YOU FEEL? YOU KNOW THAT'D BE LIKE ME SAYING TO A GUITARIST, YOU DONT REALLY PLAY GUITAR THATS JUST A JOKE! YOUR NOT REALLY 40 YEARS OLD YOUR 20! I am gonna be famous one day, and have videos on youtube and a peice of shit employee of yours calls it a joke. u should really talk to that bitch!! maybe fire her/him! I GUESS YOU ARENT AWARE OF THIS ARE YOU? how the fuck are you jokes even making any money off this BULL SHIT!!! WIKIPEDIA SHOULD BE SHUT DOWN! u wont last assholes!"	2008	False	user	blocked	train
1	153453250.0	 **Move it to just Milwaukee, you FAT JACKASS!!!!!!!!!!!!!!!	2007	False	article	blocked	train
0	111183876.0	"   5. On another note, and this is the MOST important issue with the page. Unless  can present claims to scholarship and credibility of ""Andrew Andersen, PhD"" as a researcher with publications or books on the region proven to be NPOV, any quotes to Andersen or to the maps made under this name shall be purged out of the page. Those ""references"" and invented maps become a subject of unfounded claims of one country against another and should have no place at Wikipedia.   Thanks."	2007	True	user	blocked	train
0	538333427.0	"  "".. a thing called the jitterbug. Jitterbugging around, trying to surround enemy units with helicopters, and it worked pretty well."""	2013	True	user	blocked	dev
0	245428073.0	":::::::The would-be analogy is labored: book evaluations don't start to resemble astronomical theories. I look at the article on Arudou and see a link to one, favorable review of the book. What kind of majority is this? What's meant by ""demonstrating"" a source? This is a book on a subject of particular interest to (perhaps unjustly) a rather small number of people, and published by a (perhaps unjustly) obscure publisher. (Amazon.co.jp bills it as 【オンデマンド版】 and gives it a sales ranking of 1,507,918; amazon.com doesn't give it a sales rating at all.) It would be most surprising if it were to get more reviews than can be counted on the fingers of one hand. Still, educate me: where is this majority? (Googling brings little sign of the existence of other reviews.)      "	2008	True	article	random	train
0	218109449.0	 :::I don't know why LessHeard developed his email caveat, but I do have my own puzzlement. I see a paradox in the confidentiality of email. If the guy says 'Please unblock me,' and the admin who gets the message wants to discuss that on the wiki, how can he do so?  Is he supposed to keep it secret that the guy wants to be unblocked?  Or, does confidentiality prevent him from forwarding that mail to another admin to get a second opinion?    :::I suppose there is no perfect way to fix this without a written policy, and that would be instruction creep.  Individual admins could create their own caveats. I hope they don't pick the version chosen by LessHeard because we should be able to be more sympathetic than that.   	2008	True	user	random	train
0	323563456.0	 ::Feel free to block me longer. I guess I lost my interest for the project.   	2009	True	user	blocked	test
0	608657769.0	  == Article Sucks ==  The article is extremely wordy, has poor structure, duplicates in excessive depth topics covered in other articles, has many unreliable sources, suffers from much agenda pushing, and is currently owned by a few editors who regularly pat themselves on the back. I repaiered many of the above things but much more needs to be done. Some will appreciate that especially readers. If some ignoramus wants to make it excessively wordy again remember this. Readers will not read it if it is to long and confusing. So what is the point of that?   	2014	False	article	blocked	dev
1	69780748.0	   Hi Hitler! ,,, vandalismo isn"t put here image_flag = Flag of Morocco.svg] , its thre , you are pro-Morroco, and hate saharawis	2006	True	user	blocked	train
0	359100840.0	 ==Proper nouns== Something should be added about Mattel's recent announcement that they will be allowing proper nouns from July. It isn't clear to me if this is just a rule change or will involve a board/tile change too: http://news.bbc.co.uk/1/hi/uk/8604625.stm   	2010	False	article	random	train
0	308760247.0	 All you neededs to say was Blofeld please remove your comment and calm down and I'd have got the message. Somebody please remove this silly block. 	2009	True	user	blocked	train
0	6901744.0	   == Oops! ==  The article seems empty. I cannot find any trace of vandalism in the history of the article. Maybe this is a problem with my browser? Can anybody confirm?	2004	False	article	random	dev
0	330115132.0	  ==Licensing issues== In 2007, you created Malaysian Federal Roads System by copying from at least one other Wikipedia article. Where did it come from? If the source article is not identified, we can't use the text. Wikipedia's contributors do not release their material in public domain, but retain the right to credit for their contributions.   	2009	True	user	random	test
0	312227280.0	  == Speedy deletion contested: Shai Bernstein ==  Hello Aviados, and thanks for your work patrolling new changes. I am just informing you that I contested the speedy deletion of Shai Bernstein - a page you tagged - because: Not blatantly vandalism or a hoax. Please review the criteria for speedy deletion before tagging further pages. If you have any questions or problems, please let me know.   	2009	True	user	random	train
0	334153046.0	  == Free access for article citation/reference purposes? ==  If the standards are all locked away within a payment system that only a manufacturer would have the deep pockets to afford purchasing, how is a free encyclopedia supposed to be able to reference these same standards if editors don't have the funds to each buy a copy of the standards for themselves?  If citations in an article are created that link to standards as a source, how is someone reading the list of references supposed to be able to access the standard for more information?    	2009	True	article	random	test
0	52717106.0	  == Image cold war - change of borders ==  my text was in the talk page of the image, sz	2006	True	user	blocked	test
0	112331950.0	" I do not see any anti-semitism here. If the guy gives lectures in New York synagogues and knocks down his country every single minute, using every opportunity in such influential newspapers as New York Post, then one can state that his interests are not only personal. You can not find any intellectual person among neoconservatives in New York Post. Michelle Malkin, Andrea Peyser, Deborah Orin (may her rest in peace, although I know she is rotting in hell)and other essayists are the ones who make a great company for Amir Taheri. This guy has no mind at all. I agree that Iran's regime is wrong, but the regime of Shah that Amir Taheri is longing for, because he owned Keyhan during that regime was not any better and Islamic Revolution was justified. Look at how they intriduce Amir Taheri in both this article and in New York Post. ""Based in Europe memeber of Benador Associates"". Is Europe that small? Is that a small town? Why don't they say based in the world journalist. Or may be he is having a breakfast in London with Christian Amanpour and James Rubin, eating lunch in Jerusalem, and having some lectures and dinner with anti Irani Jews in Forest Hills, New York in between emailing his full of hatred articles to New York Post. Isn't this stupid? How can you saysomebody is based in Europe or Asia or Africa?"	2007	True	article	blocked	train
0	368985547.0	" :::::Right, thanks Richard. I guess my question is more one of whether it's ""okay"" to revert edits that are otherwise non-controversial just because they're made by a suspected sock? The recent spates of edits to Hull really do seem to be in good faith and aren't clear-cut vandalism; it's more peacockism and too much detail, along with the frustration of little things like having to correct source formatting for consistency and the poor/inconsistent use of edit summaries, after entreaties on talk pages receive no response. For instance, another IP you've tagged has been active today since my last edit to the article, all edits are similar to what I just describe. Would it be considered bad form to revert those edits because a suspected sockpuppet has made them?   "	2010	True	user	random	dev
0	32589110.0	  == Hey ==  Thanks for commenting on my adminship application. And thanks for the advice. Btw, I've done heaps more edits but never log in so i guess i should use my account more. And i didnt merge the articles with the bad structure:(...anyway thanks for the advice and keep at your editing, and so shall I. Theres always another time to apply for admin for me.  cya mate  forgot to leave my id b4... 	2005	True	user	blocked	train
0	202586891.0	"   Please do not vandalize pages, as you did with this edit to César Chávez. If you continue to do so, you will be blocked from editing.  '''''' / "	2008	True	user	random	train
0	248940447.0	 :The International legal position says other wise. Banias is in Syrian sovereign territory that is occupied by Israel......     	2008	True	article	blocked	train
1	54866299.0	  == Go to hell ==  Only stooges block people.	2006	False	user	blocked	dev
0	22900383.0	And if you saythat I have double standards, I guess that that makes two of us. 	2005	True	user	random	train
0	41413721.0	"  == Withdrawn charges ==  The London Free press also reported that his charges were withdrawn silently. Now from the perspective of a normal criminal process, this usually means the police had a weak case. The fact that the police were gung-ho about this case may also suggest that the police had no case at all (judging by the seemingly high-profile aspect to this case). In other words, Homeontherange's addition of that information is a pretty clear sign that the information is being added in order to disparage James Scott Richardson.  What is my point of reference? Well. When I added information to Alex Kulbashian and Richard Warman about a Canadian Human Rights Commission complaint file by Alex against Richard, Homeontherange removed the information stating that the complaint could have been filed, however it wasn't serious enough to because there was no evidence the Commissioner signed off on it. Now, getting back to this case, the crown attorney and/or withdrew the charges because there was no prospect for conviction.  To Homeontherange: If you are going to have double standards in ""enforcing"" wikipedia's criteria for information posted in articles, then that shows your political motivation behind your edits and the way you handle your ""administrative"" tasks. That would be classified as Administrator Abuse Wikipedia:Administrators#Administrator_abuse. Furthermore, the fact that the IP address 72.136.34.96 spontaneously lost the ability to make edits without logging in with no explanation could also show a certain level of abuse of administrative rights (by the way. Will be reporting that to Jimbo Wales). So feel free to revert the edit I've made, but make an attempt to justify your actions this time."	2006	True	article	blocked	test
1	255525769.0	  == WTF Tomko return info deleted ==  Just looked and timko info as been removed bu YOU fuck off i put the ref there he has resigned with WWE are you fucked in the  head or something leave mine and other ppls true work Alone im sick of putting it up!!!!	2008	True	user	blocked	train
0	329173283.0	"== Talkback ==   ''''  | '' "	2009	True	user	random	train
0	116551805.0	 ::You should not have indefinitely blocked  relative to this latest disruption that he was not involved with. That was wrong. BhaiSaab was rightly banned for a set duration by ArbCom and granted he did come back as a sockpuppet to edit on articles and had his ban reset three times. Given that Hkelkar was back himself obviously BhaiSaab felt motivated to come back. Hkelkar had his ban reset five times before you finally indef. blocked him. BhaiSaab has had it set three times... hello there is a difference here. Kindly refrain from calling me a troll. As  I am not a troll.  	2007	True	user	random	train
0	412988151.0	 Well it ain't my fault that your fellow admin is to thick to check the history, when I deleted your polite warning as read, and then proceedes to aggravate the nest	2011	True	user	blocked	train
0	495155236.0	"Those sections were incredibly huge and unwieldy. They needed to be trimmed. A large swath was removed. The burden of proof should be on the person re-introducing them. We can't just add in everything that might be tangentially related to the ZGM. For practical purposes it was just too huge and of no use to our readers. Pic the top absolutely most important and go with those.   In regards BSD and Anarchism and issues related to love and sex, those are far too tangential. If someone at one time asked a question about Jacques Cartier, does that mean we should have a link for him under see also? And remember, this article is not about a RBE. It's about the TZM's advocacy of a RBE. There's a huge difference. Criticism sections should be about TGM and their views. Not about the larger issues they bring up. This is the same as any other page. For instance, a religious organization could have a ""criticism"" sections and include anything that might potentially fall under the broader discussions relating to religion (which could be a lot of things). Same thing goes for Further Reading. If there's a book or article dealing with TGM, then add them. Adding sources that just talk about RBE or broader social or economic issues is too broad.     "	2012	True	article	random	train
0	59178262.0	Please refrain from adding nonsense to Wikipedia, as you did to Longdean School. It is considered vandalism. If you would like to experiment, use the sandbox.   , 2006-06-1722:38z	2006	True	user	random	train
0	355047744.0	"  ==Circumstances surrounding my being blocked==  As time permits I will outline the events concerning my recent block. There seems to be a double standard in place here at WP. But  what do you think  ? Cheers.  |  "	2010	True	user	blocked	train
0	251481598.0	 :I like to keep it simpler, but thanks. ''''''  	2008	True	user	random	train
0	250464233.0	  == West Balkans region and 'Operacija Trijumf' ==  In the template 'Star Academy around the world', you've missed to put the name of the region of - The West Balkans which includes Croatia, Serbia, Bosnia, Montenegro and Macedonia, for the best ever show there - 'Operacija Trijumf'. Cheers.  	2008	False	article	blocked	train
0	618782714.0	" July 2014 (UTC) :::::I didn't say that the summary= attribute is not working; I said that it was marked as obsolete. Obsolete in this instance means that browsers claiming compliance with HTML 5 need not support it, and people writing pages that claim compliance with HTML 5 should not use it. But most browsers that support HTML 5 also support HTML 4, not just because it will take a long time for everybody with a website to rewrite the content for HTML 5 (if it ever happens: there are still a lot of HTML 2.0 or 3.2 compliant pages out there that would fail a conformance check for HTML 4, let alone HTML 5), but also because HTML 5 has not yet reached the W3C Recommendation stage, so the current stable standard is HTML 4.01. :::::On some discussion pages (I know of at least three threads outside of User talk: space) there is a scaremonger going around telling people to stop using the  element ASAP, because it's marked as obsolete in HTML 5. Don't panic: it still works in every browser I've tried it in though, and will probably do so for a long time yet.   07:42, 28"	2014	True	user	random	test
0	270182712.0	  == Category:Johannes Vermeer paintings == I notice that this category you created is unpopulated (empty).  In other words, no Wikipedia pages belong to it.  If it remains unpopulated for four days, it may be deleted, without discussion, in accordance with Wikipedia:Criteria for speedy deletion#C1.  I'm notifying you in case you wish to (re-)populate it by adding [[Category:Johannes Vermeer paintings]] to articles/categories that belong in it.  I blanked the category page.  This will not, in itself, cause the category to be deleted.  It serves to document (in the page history) that the category was empty at the time of blanking and also to alert other watchers that the category is in jeopardy.  You are welcome to revert the blanking if you wish.  However, doing so will not prevent deletion if the category remains empty.  If you created the category in error, or it is no longer needed, you can speed up the deletion process by tagging it with .  Best regards,  	2009	True	user	random	train
0	320064207.0	  I've seen some original prints by Julia Margaret Cameron. They are far from perfect  dust and hair on the plate, I think this is objective not POV.    	2009	True	article	random	train
0	242197696.0	  | action4 = PR | action4date = 2008-09-26 | action4link = Wikipedia:Peer review/Rosetta@home/archive3 | action4result = reviewed	2008	True	article	random	test
0	299162245.0	" :I redirected it as it was just plot summary, and not really ""deserving"" of being it's own page. So I moved the plot summary to the episode list and redirected the article here. Similar treatment will be given for Slayers special, but the episode summarys need reducing in size massively first. I haven't done that as I need to rewatch it first. As for it being barely mentioned, this is due to the way the article is being edited rather then anything else. Basically I've been doing things here and there, just adding release dates and sources etc as I get a few minutes and come across them. By all means add any relevant, properly sourced material you think it useful (such as release details, directors etc), but it's unlikely it will benefit from going back to being a seperate article. It's definately not a question of favouritism or anything else, it's just a work in progress. Unfortunately Slayers isn't a priority for my editing, so it's very much stop/start at this end. I'm happy to provide example pages if it helps.   "	2009	True	article	random	train
0	456867055.0	" :::::Off2riorob, admit my mistake, wasn't aware of the policies..but have read in detail now. Anyways, what Sitush is doing on yadav page is not write.His reasons are flawed. The definition he has given right now for ""non-elite"" is completely incorrect. Request you to please wait till I am unblocked. I will answer your queries.till then make no changes on Yadav.I assure that I wont repeat my mistakes again, however, I still don't agree with the complete hijack of Yadav by Sitush. Anyways, request you to please wait.Cheers !!  "	2011	True	user	blocked	train
1	284087177.0	PENIS VAGINA YOU SUCK FAGGOT ASSHOLES AT WIKIPEDIA	2009	False	user	blocked	test
0	190464652.0	"  ""Jonathan is Offline"" - Jonathans Talk Page  "	2008	True	user	blocked	train
0	29390771.0	 :::I recommend removing the enzymes from this page, and just having that section refer to List of enzymes. Any objections?  	2005	True	article	random	dev
0	112450300.0	" Mic does belong here though. Upon looking at this article in more detail I think the word ""Mike"" is used too much. It's never spelt as Mike we can barely just get away with mic."	2007	False	article	random	test
0	325786933.0	  : Calling someone a consistent hypocrite is a personal attack, pointing out a specific and relevant act of hypocrisy is not. Some of the same 'contributors' accusing the journal articles associated with Go! as being of insufficient note were the same voting to keep the Go article in the absence of any such third party mention beyond 'news'y blog mentions. That is hypocrisy. Pointing it out, however exasperatedly, is not a personal attack.   	2009	True	user	blocked	train
1	226563232.0	 FUCK YOU, YOU LOUSY SACK OF SHIT   thatsphucked.com/post/2007/11/2-girls-1-cup-video.aspx  	2008	False	user	blocked	train
0	325683462.0	  I've been looking for any nice illustrations in PLoS articles (as per Lars' suggestion) but haven't picked anything up yet -   	2009	True	article	random	train
0	179182881.0	  Hello Badagnani,  I put up images and copyright notices at Henrydoktorski. Would you please check to make sure I filled out the forms correctly? I've used these images for years on my own website.  Also: how do you know when someone writes to you, like this? Do you get a message saying to that effect, or do you have to continually check those pages where you made a comment?  HD  	2007	True	user	random	train
0	386659357.0	 If you can't use it as a reliable source in the article, you cannot use the information it contains anyway.	2010	True	user	random	test
0	404403735.0	"  == RE:lol hy ==  I can only speak the English language and I have yet to find the words “lol” and “hy.” Perhaps you can elaborate what they mean?  "	2010	True	user	random	train
1	189849955.0	  == Bow to Islam ==  Why Do you call down the wraith of islam on this site? Remove the images or we teach you respect. We know that if we keep up the pressure you will buckle because you are cowards and have no faith - while we are guided by the hand.  —Preceding unsigned comment added by    	2008	False	article	blocked	train
0	371450032.0	As I see it, it is not merely relevant to the article, but actually vital. 	2010	True	article	blocked	train
0	409610132.0	  == Attack aircraft ==  Hi, could you take a look at Talk:Ground attack aircraft#Requested move?   	2011	True	user	random	train
1	119175121.0	 This bitch is a cunt! 	2007	False	user	blocked	train
0	81183887.0	"No problem Montana boy. Where I come from, mustangs are called brumbies. I can't believe you are visiting Oz as we speak, what part? It's been 10 years for me, the only time I go ""down under"" now is when my girlfriend is dry.  "	2006	True	user	blocked	dev
0	263382391.0	  == Lady GaGa ==  Yes me again, talking about that bitch that have no idea that a exist. One question: if I think that one old revision of a article is better than the current, in terms of style and organization of images, what I should do?   	2009	True	user	random	dev
0	215901754.0	, 30 May 2008 (UTC)  Brews, he's given citations for the very things that I have been arguing about. Polar coordinates in the inertial frame are the correct and standard way to analyze planetary orbital motion.  The section that I put in yesterday was standard textbook planetary orbital theory. I mentioned Goldstein's.  I can only conclude that most of the editors here are schoolboys who have done the basic circular motion theory and are totally unwilling to examine the general cases of curved path motion such as ellipses and hyperbolae and the role of the radially outward centrifugal force.  I would say that my section was erased yesterday for no other reason than that nobody here could understand it since they have never done planetary orbital theory in advanced applied maths at university.  And in true schoolboy style, anything that they can't understand must go to the trash can.  05:22	2008	True	article	blocked	dev
0	398799239.0	  == Map ==  What figures are the map based on? On the description of the image, I found a link to this file . I do not see a proper plot of this info on the map. Furthermore, those World Bank statistics show statistics of countries and not particular regions. The map shows otherwise.     	2010	True	article	random	train
0	392447486.0	  == Guns N' Roses Family Tree ==  Is there a reason why this double-cd hasn't be included yet? I think it should. http://www.amazon.com/Family-Tree-Guns-N-Roses/dp/B003B8NUYQ	2010	True	article	random	train
0	661163585.0	  Thank you very much, I'm getting ready to start the soundtrack sections of At Middleton and Playing It Cool making the soundtrack sections, do they typically take long to create? Do you watch American Horror Story? )	2015	True	user	random	test
0	367431396.0	" * Yes, among those times one was a barnstar she gave me too but is rather hard to draw related conclusion from unrelated events. Belligerence and WP:IDIDNTHEARTHAT, are two common positions after a block, yes. I will review to see if I am falling in that simplistic behavior. Meanwhile notice that I am not saying that the block didn't make sense. I am saying that it doesn't make sense now. Well, now that I think, the block was done after a post in which I was telling her that if she was stopping with her problems (her problems are not with me or about posting things about me) I also ""forgive her""(=stop hounding her). The block is not stopping me from hounding her, since there is now nothing to be stopped. That is why I think it lost its purpose already. Notice that for a hound there is no difficulty in just moving to the next computer, opening a new account and continue barking. And besides, what time is it? Less than 6 hours before the end of the block? Blocks are to make all continue with the enjoyment of Wiki-editing. Mbz1 went astray from her enjoyment of her usual wiki-editing going into problems that she can not handle but now she is back to the pictures and calmed articles. So I can continue my Wiki-editing, normally.   "	2010	True	user	blocked	test
0	78175993.0	  ==MySpace?== Is the MySpace page that is linked actually maintained by the group, or is it a fansite?  If it is a fansite, it should not be linked to.  	2006	True	article	random	train
0	605985923.0	"There is a very odd line toward the bottom of this page that reads ""GENIVA PORT OF ITALY(AMAN KUMAR)"".  I lived in Genova for some years, and as far as I know there is no ""Geniva port"". In any case ""geniva"" is meaningless in Italian (though it's similar to ""gengiva"", the word for gums, as in mouth).  Also, what is an ""Aman Kumar""? Is it the author of this line, and the rather arbitrary list of marinas that follow it? A number of important marinas are missing from the list, which is hardly in the spirit of Wikipedia's goal of accuracy and completeness. kentfx "	2014	True	article	random	train
0	455228317.0	  :That's ok, if you're the most interested editor in the article, that won't stop a GA review. I'll get my review up in the next few days and then you can decide how to address it.   	2011	True	article	random	dev
0	104043686.0	  i think you should have talked then revert my artilce and there is nothing i have add from my side?i come with source and i have books and still if you want to reveart then talk before it. Please   	2007	True	user	random	dev
0	96237161.0	" :...and now I've restored it. After reading through a lot of material on the subject and his game, this is a decision which would be better decided by consensus, assuming this article ever gets enough traffic to spark a discussion. He's not notable as a filmmaker, but there was enough media coverage of the game to give Ledonne his fifteen minutes. If it ever comes to a vote — one that I personally won't be around for, since my involvement on Wikipedia is minimal — put me down for a merge.  "	2006	True	article	random	train
1	436802581.0	 :::::You don't even clean your ass when you poop. Nice try.   	2011	False	user	blocked	train
0	220058506.0	"  :Just revert the vandalism, and move on.   "	2008	True	article	random	dev
0	337045574.0	  :The unreliable sources have been removed. Since this is a BLP, would anyone object the removal of the unsourced material altogether? The article history can always be consulted for retrieving some old paragraph for which a source have been eventually found.  	2010	True	article	blocked	test
0	410800956.0	 :::Self important much, Brian?   	2011	False	article	blocked	dev
0	221002609.0	  ==Undeletion request== Hi, could I please ask you to undelete Israelinsider?  I've been mentoring a new user, and encouraging him to create stubs.  That was his first start, and it got deleted within one minute of creation.  Can we please give him more time to flesh it out?  Thanks,  	2008	True	user	random	dev
0	272029954.0	, or, Why Wikipeda is full of Sycophantic Turds	2009	True	user	blocked	dev
0	139764652.0	  == Salman Rushdie ==  Hi Bahrain,  Welcome to Wikipedia.  Some of your edits at Salman Rushdie are strongly not NPOV and subjective, it is worth noting the article  What_Wikipedia_is_not#Wikipedia_is_not_a_soapbox.  Cheers  Belbo	2007	True	user	blocked	train
0	438461623.0	  :Floghera is a type of flute but looks like a bagpipe, Toumpeleki is a drum also and some other Idiophone Instruments like: Trigonon zilia and simadro     	2011	True	user	blocked	train
0	74806854.0	"==JOPPA== Please don't block me from editing...please. Trust me, my life doesn't revolve around editing pages in wikipedia, like yours. I couldn't give a flying shit on Sunday.  Hope deleting people's articles makes you feel better inside. Just because you have yet to produce a quality page on this site, doesn't mean you should be jealous of others, and use that as the ONLY reason for getting rid of them. Do something with yourself for God's Sake. Can you honestly look at your life right now and say, ""I've made a difference."" If not, then leave the rest of us alone. That's my advice to you. Don't be a fucking cynic. You end up very lonely that way. Maybe you should watch my show sometime to see what it's like trying to be creative. The address is Whatisjoppa.com    "	2006	False	user	blocked	train
0	362226817.0	It is confusing when the files have similar names; labelling them 'Flemish Community'	2010	True	user	random	dev
0	661477549.0	" :Please stop adding it. A snowmobile is ""a vehicle for recreation on snow"", but the opposite does not apply, i.e. not all vehicles for recreation on snow are snowmobiles. And the aerosani is not a snowmobile, no more than a motorcycle is a car just because they're both wheeled vehicles for use on roads.   "	2015	True	user	random	train
0	45952519.0	  == I don't understand. ==  I was only adding stuff about Jason. Why are you mean to me now ( ==   ===	2006	False	user	blocked	dev
0	667622730.0	 ::::::Thanks a lot. Could you please also have a look on my translation of Ständchen, WAB 84?   	2015	True	user	random	test
0	140456220.0	"  == Beauty pageants ==  Just because you have no interest in beauty pageants or their contestants doesn't mean that they are not notable - and please don't go trying to delete stuff when you are ignorant about the topic you are dealing with.  I happen to think there are tons of articles on here that do not meet Wikipedia's standards and that do not have individual merit... particularly those about comics etc, but I am wise enough to know that I do not truly understand their significance and so I leave it alone.  A much more prudent avenue would have been to bring your issues to the appropriate WikiProject (WikiProject Beauty Pageants and to address yoru concerns there in the first instance.  One example, the continual use of the term ""model"" to describe them as has been used by yourself and one other editor, is both incorrect and somewhat demeaning.   "	2007	True	user	blocked	dev
0	547997191.0	  Sanctioning from a bunch of bigots means nothing to me.   	2013	True	user	blocked	test
0	39829368.0	i don't understand, how do you edit the last paragraph? i ended up editing the one above thanks Jay 	2006	False	user	blocked	test
1	680806374.0	  == Hey f**king swine ==  Doing bad? Suffering a lot?	2015	False	user	blocked	train
